# time nusers response_time n_servers global_load_avg global_mem_util avg_num_apps_per_server
  21330.0 17    10.028 2    0.0427    0.0543 1
  21340.0 17    10.624 2    0.0433    0.0544 1
  21350.0 17    12.769 2    0.0445    0.0558 1
  21360.0 17    10.311 2    0.0445    0.0543 1
  21370.0 17    11.596 2    0.0573    0.0536 1
  21380.0 16    11.719 2    0.0535    0.0514 1
  21390.0 16     8.575 2    0.0461    0.0507 1
  21400.0 16    10.805 2    0.0445    0.0505 1
  21410.0 16    10.680 2    0.0445    0.0513 1
  21420.0 15    11.770 2    0.0445    0.0506 1
  21430.0 15    12.754 2    0.0466    0.0473 1
  21440.0 14    10.064 2    0.0396    0.0446 1
  21450.0 14     7.564 2    0.0346    0.0446 1
  21460.0 14     9.415 2    0.0357    0.0445 1
  21470.0 14     8.786 2    0.0353    0.0459 1
  21480.0 14    11.294 2    0.0353    0.0436 1
  21490.0 14    10.152 2    0.0346    0.0459 1
  21500.0 13    11.215 2    0.0368    0.0416 1
  21510.0 13    10.444 2    0.0359    0.0416 1
  21520.0 13    11.357 2    0.0335    0.0407 1
  21530.0 13     8.316 2    0.0316    0.0416 1
  21540.0 13    10.441 2    0.0316    0.0412 1
  21550.0 13     9.426 2    0.0318    0.0423 1
  21560.0 13    10.367 2    0.0365    0.0393 0
  21570.0 12    11.615 2    0.0389    0.0378 0
  21580.0 12     9.821 2    0.0360    0.0391 0
  21590.0 12     9.599 2    0.0353    0.0382 0
  21600.0 12    12.680 2    0.0353    0.0372 0
  21610.0 12    11.650 2    0.0435    0.0373 0
  21620.0 11     9.651 2    0.0381    0.0371 1
  21630.0 11    11.651 2    0.0354    0.0359 1
  21640.0 11     9.763 2    0.0336    0.0346 1
  21650.0 11    10.210 2    0.0325    0.0365 1
  21660.0 11    10.221 2    0.0325    0.0355 1
  21670.0 11     9.271 2    0.0244    0.0365 1
  21680.0 11    11.983 2    0.0271    0.0353 1
  21690.0 11    13.154 2    0.0287    0.0342 1
  21700.0 10    11.906 2    0.0308    0.0360 1
  21710.0 10    12.973 2    0.0309    0.0321 1
  21720.0 10    10.056 2    0.0309    0.0330 1
  21730.0 10    12.152 2    0.0303    0.0330 1
  21740.0 10    10.517 2    0.0301    0.0329 1
  21750.0 10    10.379 2    0.0279    0.0332 1
  21760.0 10     9.690 2    0.0271    0.0341 1
  21770.0 10     8.672 2    0.0263    0.0333 1
  21780.0 10    12.432 2    0.0263    0.0325 1
  21790.0 10     8.796 2    0.0268    0.0350 1
  21800.0 10     9.384 2    0.0262    0.0342 1
  21810.0 10     6.811 2    0.0220    0.0347 1
  21820.0 10     8.963 2    0.0209    0.0330 1
  21830.0 10     9.509 2    0.0221    0.0345 1
  21840.0 10     8.948 2    0.0221    0.0346 1
  21850.0 10    11.409 2    0.0266    0.0342 1
  21860.0 10     9.875 2    0.0232    0.0348 2
  21870.0 10     9.590 2    0.0240    0.0358 2
  21880.0 10    10.276 2    0.0232    0.0370 2
  21890.0 10    12.497 2    0.0246    0.0357 2
  21900.0 10    13.011 2    0.0246    0.0355 2
  21910.0 10     8.504 2    0.0219    0.0338 1
  21920.0 10    10.441 2    0.0237    0.0351 1
  21930.0 10     9.105 2    0.0235    0.0339 1
  21940.0 10    11.446 2    0.0227    0.0341 1
  21950.0 9    10.220 2    0.0236    0.0353 1
  21960.0 8     7.766 2    0.0236    0.0308 1
  21970.0 8     9.212 2    0.0206    0.0272 1
  21980.0 8     7.835 2    0.0178    0.0267 1
  21990.0 8    12.253 2    0.0196    0.0260 0
  22000.0 7     8.377 2    0.0194    0.0238 0
  22010.0 7    11.505 2    0.0183    0.0224 0
  22020.0 7    10.033 2    0.0183    0.0222 0
  22030.0 7    12.543 2    0.0152    0.0229 0
  22040.0 7    12.786 2    0.0191    0.0224 0
  22050.0 7     8.330 2    0.0170    0.0218 0
  22060.0 7    12.013 2    0.0166    0.0234 0
  22070.0 7     8.939 2    0.0154    0.0224 0
  22080.0 7     7.565 2    0.0154    0.0248 1
  22090.0 7     9.648 2    0.0208    0.0230 0
  22100.0 6    10.264 2    0.0195    0.0219 0
  22110.0 6     8.028 2    0.0168    0.0207 1
  22120.0 6     7.827 2    0.0152    0.0206 1
  22130.0 6    12.539 2    0.0161    0.0211 1
  22140.0 6    12.835 2    0.0161    0.0207 1
  22150.0 6     8.292 2    0.0146    0.0219 1
  22160.0 6     8.970 2    0.0155    0.0209 1
  22170.0 6    10.576 2    0.0170    0.0215 1
  22180.0 5    10.058 2    0.0155    0.0209 1
  22190.0 5    10.727 2    0.0154    0.0176 1
  22200.0 5    11.011 2    0.0154    0.0156 0
  22210.0 5    12.121 2    0.0141    0.0171 0
  22220.0 5     8.171 2    0.0127    0.0153 0
  22230.0 5    10.690 2    0.0127    0.0155 0
  22240.0 5     9.196 2    0.0125    0.0168 0
  22250.0 5     8.134 2    0.0127    0.0162 0
  22260.0 5     9.930 2    0.0127    0.0167 0
  22270.0 5    13.560 2    0.0232    0.0171 0
  22280.0 5    10.673 2    0.0203    0.0159 0
  22290.0 5     8.058 2    0.0167    0.0164 0
  22300.0 5     8.590 2    0.0153    0.0168 0
  22310.0 5     9.644 2    0.0146    0.0157 0
  22320.0 5    12.682 2    0.0146    0.0163 0
  22330.0 5     6.403 2    0.0085    0.0164 0
  22340.0 4    12.550 2    0.0116    0.0163 0
  22350.0 4    11.315 2    0.0111    0.0132 0
  22360.0 4    10.140 2    0.0103    0.0137 0
  22370.0 4    12.053 2    0.0097    0.0133 0
  22380.0 4    10.461 2    0.0097    0.0141 0
  22390.0 4     7.580 2    0.0089    0.0135 0
  22400.0 4    12.531 2    0.0098    0.0135 0
  22410.0 4     9.571 2    0.0094    0.0132 0
  22420.0 4    10.166 2    0.0092    0.0137 0
  22430.0 4    11.231 2    0.0093    0.0135 0
  22440.0 4     6.532 2    0.0093    0.0127 0
  22450.0 4    10.695 2    0.0095    0.0138 0
  22460.0 4     6.973 2    0.0073    0.0133 0
  22470.0 4    14.662 2    0.0085    0.0136 0
  22480.0 4     9.155 2    0.0083    0.0133 0
  22490.0 4    13.055 2    0.0102    0.0139 0
  22500.0 4     8.879 2    0.0102    0.0126 0
  22510.0 4    10.987 2    0.0082    0.0088 0
  22520.0 4     7.700 2    0.0100    0.0138 0
  22530.0 4     7.096 2    0.0109    0.0134 0
  22540.0 4     8.633 2    0.0101    0.0131 0
  22550.0 4     8.206 2    0.0091    0.0119 0
  22560.0 4     9.641 2    0.0091    0.0138 0
  22570.0 4     8.785 2    0.0076    0.0146 0
  22580.0 4     9.835 2    0.0112    0.0128 0
  22590.0 4     6.324 2    0.0095    0.0146 0
  22600.0 4     8.449 2    0.0093    0.0132 0
  22610.0 4     9.748 2    0.0103    0.0140 0
  22620.0 4    11.692 2    0.0103    0.0129 0
  22630.0 4     9.985 2    0.0102    0.0128 0
  22640.0 4     5.134 2    0.0057    0.0138 0
  22650.0 4     6.824 2    0.0058    0.0135 0
  22660.0 4    11.251 2    0.0083    0.0131 0
  22670.0 4    11.962 2    0.0103    0.0139 0
  22680.0 4    10.684 2    0.0103    0.0124 0
  22690.0 4    13.592 2    0.0146    0.0143 0
  22700.0 4     7.342 2    0.0108    0.0141 0
  22710.0 4     9.837 2    0.0098    0.0135 0
  22720.0 4    10.708 2    0.0102    0.0132 0
  22730.0 4     6.988 2    0.0091    0.0142 0
  22740.0 4     6.241 2    0.0091    0.0133 0
  22750.0 4     6.051 2    0.0040    0.0138 0
  22760.0 4     7.080 2    0.0052    0.0130 0
  22770.0 4     8.367 2    0.0066    0.0124 0
  22780.0 4    10.789 2    0.0074    0.0127 0
  22790.0 4    11.310 2    0.0079    0.0132 0
  22800.0 4     7.882 2    0.0079    0.0135 0
  22810.0 4     9.115 2    0.0103    0.0136 0
  22820.0 4     8.444 2    0.0103    0.0137 0
  22830.0 4    10.399 2    0.0096    0.0137 0
  22840.0 4    13.947 2    0.0110    0.0129 0
  22850.0 4     7.768 2    0.0108    0.0137 0
  22860.0 4     6.550 2    0.0108    0.0142 0
  22870.0 4     8.249 2    0.0086    0.0127 0
  22880.0 4    10.629 2    0.0114    0.0138 0
  22890.0 4     9.140 2    0.0109    0.0135 0
  22900.0 4     7.564 2    0.0096    0.0148 0
  22910.0 4    10.165 2    0.0094    0.0135 0
  22920.0 4     7.939 2    0.0094    0.0136 0
  22930.0 4    11.631 2    0.0146    0.0133 0
  22940.0 4     6.027 2    0.0077    0.0135 0
  22950.0 4     9.600 2    0.0087    0.0134 0
  22960.0 4    10.703 2    0.0094    0.0135 0
  22970.0 4     8.266 2    0.0094    0.0141 0
  22980.0 4     9.483 2    0.0094    0.0133 0
  22990.0 4     6.713 2    0.0086    0.0131 0
  23000.0 4    10.858 2    0.0090    0.0133 0
  23010.0 4    10.883 2    0.0092    0.0138 0
  23020.0 4     8.649 2    0.0088    0.0132 0
  23030.0 4     8.775 2    0.0086    0.0137 0
  23040.0 4     5.139 2    0.0086    0.0131 0
  23050.0 4    11.958 2    0.0099    0.0127 0
  23060.0 4    11.461 2    0.0116    0.0142 0
  23070.0 4    10.901 2    0.0117    0.0125 0
  23080.0 4     8.712 2    0.0109    0.0131 0
  23090.0 4    10.460 2    0.0112    0.0130 0
  23100.0 4     4.214 2    0.0112    0.0134 0
  23110.0 4    11.694 2    0.0096    0.0140 0
  23120.0 4    12.085 2    0.0114    0.0134 0
  23130.0 4     6.846 2    0.0095    0.0134 0
  23140.0 4    11.172 2    0.0102    0.0134 0
  23150.0 4     9.673 2    0.0100    0.0133 0
  23160.0 4    12.355 2    0.0100    0.0140 0
  23170.0 4     8.016 2    0.0075    0.0154 1
  23180.0 4     6.671 2    0.0070    0.0160 1
  23190.0 4    11.765 2    0.0086    0.0155 1
  23200.0 3    10.897 2    0.0090    0.0141 1
  23210.0 3     6.919 2    0.0078    0.0091 1
  23220.0 3     8.253 2    0.0078    0.0118 1
  23230.0 3    11.540 2    0.0132    0.0109 0
  23240.0 3    12.250 2    0.0087    0.0113 0
  23250.0 3     7.922 2    0.0074    0.0103 0
  23260.0 3     9.160 2    0.0072    0.0104 0
  23270.0 3    16.097 2    0.0088    0.0103 0
  23280.0 3     6.987 2    0.0088    0.0109 0
  23290.0 3     8.352 2    0.0105    0.0100 0
  23300.0 3     8.625 2    0.0063    0.0099 0
  23310.0 3     7.769 2    0.0055    0.0106 0
  23320.0 3    13.757 2    0.0060    0.0103 0
  23330.0 3    10.187 2    0.0065    0.0103 0
  23340.0 3     8.603 2    0.0065    0.0103 0
  23350.0 3     7.885 2    0.0084    0.0103 0
  23360.0 3     8.442 2    0.0067    0.0103 0
  23370.0 3     7.838 2    0.0065    0.0103 0
  23380.0 3     4.763 2    0.0059    0.0106 0
  23390.0 3    10.417 2    0.0061    0.0095 0
  23400.0 3    14.029 2    0.0061    0.0097 0
  23410.0 3     8.665 2    0.0095    0.0101 0
  23420.0 3    15.043 2    0.0123    0.0110 0
  23430.0 3    10.672 2    0.0107    0.0097 0
  23440.0 3    11.428 2    0.0099    0.0100 0
  23450.0 3    11.146 2    0.0101    0.0105 0
  23460.0 3    10.065 2    0.0101    0.0113 0
  23470.0 3    11.955 2    0.0083    0.0103 0
  23480.0 3    12.462 2    0.0076    0.0099 0
  23490.0 3     9.294 2    0.0080    0.0104 0
  23500.0 3     9.185 2    0.0081    0.0103 0
  23510.0 3    12.148 2    0.0082    0.0104 0
  23520.0 3    13.083 2    0.0082    0.0107 0
  23530.0 3     9.316 2    0.0053    0.0099 0
  23540.0 3    13.139 2    0.0072    0.0091 0
  23550.0 3    14.967 2    0.0080    0.0086 0
  23560.0 3    14.489 2    0.0087    0.0091 0
  23570.0 3    10.639 2    0.0085    0.0096 0
  23580.0 3     7.127 2    0.0085    0.0093 0
  23590.0 3    13.337 2    0.0116    0.0090 0
  23600.0 3     4.575 2    0.0073    0.0095 0
  23610.0 3    11.171 2    0.0065    0.0097 0
  23620.0 3    15.134 2    0.0081    0.0093 0
  23630.0 3    13.309 2    0.0082    0.0081 0
  23640.0 3    17.745 2    0.0082    0.0084 0
  23650.0 3    10.798 2    0.0102    0.0091 0
  23660.0 3     7.522 2    0.0085    0.0092 0
  23670.0 3     6.744 2    0.0074    0.0089 0
  23680.0 3    16.243 2    0.0075    0.0098 0
  23690.0 3    14.959 2    0.0078    0.0088 0
  23700.0 3    12.671 2    0.0078    0.0088 0
  23710.0 3    11.672 2    0.0104    0.0092 0
  23720.0 3     9.562 2    0.0075    0.0088 0
  23730.0 3    10.134 2    0.0065    0.0099 0
  23740.0 3    10.432 2    0.0071    0.0105 0
  23750.0 3    11.571 2    0.0077    0.0092 0
  23760.0 3     8.203 2    0.0077    0.0091 0
  23770.0 3     9.246 2    0.0072    0.0089 0
  23780.0 3     7.896 2    0.0053    0.0079 0
  23790.0 3    11.074 2    0.0059    0.0098 0
  23800.0 3    12.316 2    0.0064    0.0082 0
  23810.0 3    10.038 2    0.0071    0.0094 0
  23820.0 3    13.390 2    0.0071    0.0086 0
  23830.0 3    11.852 2    0.0138    0.0090 0
  23840.0 3    10.943 2    0.0113    0.0089 0
  23850.0 3     9.188 2    0.0090    0.0091 0
  23860.0 3    16.223 2    0.0098    0.0090 0
  23870.0 3    14.374 2    0.0112    0.0086 0
  23880.0 3    10.112 2    0.0112    0.0088 0
  23890.0 3    11.018 2    0.0075    0.0095 0
  23900.0 3    13.862 2    0.0070    0.0089 0
  23910.0 3    13.545 2    0.0095    0.0092 0
  23920.0 3     6.717 2    0.0083    0.0096 0
  23930.0 3    11.689 2    0.0086    0.0094 0
  23940.0 3    11.532 2    0.0086    0.0087 0
  23950.0 3    11.995 2    0.0105    0.0088 0
  23960.0 3     6.329 2    0.0068    0.0100 0
  23970.0 3    10.918 2    0.0071    0.0089 0
  23980.0 3    13.828 2    0.0070    0.0097 0
  23990.0 3    11.473 2    0.0075    0.0090 0
  24000.0 3     8.445 2    0.0075    0.0087 0
  24010.0 3    10.599 2    0.0111    0.0090 0
  24020.0 3    14.608 2    0.0110    0.0091 0
  24030.0 3     8.204 2    0.0103    0.0089 0
  24040.0 3     9.847 2    0.0086    0.0086 0
  24050.0 3     6.353 2    0.0080    0.0091 0
  24060.0 3    11.458 2    0.0080    0.0085 0
  24070.0 3    11.926 2    0.0109    0.0090 0
  24080.0 3    12.044 2    0.0098    0.0086 0
  24090.0 3    11.064 2    0.0082    0.0097 0
  24100.0 3    10.621 2    0.0090    0.0099 0
  24110.0 3     6.915 2    0.0089    0.0091 0
  24120.0 3    10.033 2    0.0089    0.0089 0
  24130.0 3    10.053 2    0.0065    0.0085 0
  24140.0 2    13.114 2    0.0083    0.0088 0
  24150.0 2    12.019 2    0.0085    0.0060 0
  24160.0 2     8.226 2    0.0068    0.0055 0
  24170.0 2     8.642 2    0.0061    0.0058 0
  24180.0 2     8.278 2    0.0061    0.0059 0
  24190.0 2    17.841 2    0.0069    0.0068 0
  24200.0 2    12.895 2    0.0080    0.0057 0
  24210.0 2     6.207 2    0.0056    0.0062 0
  24220.0 2    14.168 2    0.0054    0.0056 0
  24230.0 2     7.383 2    0.0047    0.0055 0
  24240.0 2     7.736 2    0.0047    0.0061 0
  24250.0 2    16.481 2    0.0084    0.0066 0
  24260.0 2    17.575 2    0.0077    0.0059 0
  24270.0 2     9.349 2    0.0068    0.0052 0
  24280.0 2    12.964 2    0.0080    0.0059 0
  24290.0 2     8.289 2    0.0073    0.0065 0
  24300.0 2     8.655 2    0.0073    0.0059 0
  24310.0 2    10.643 2    0.0056    0.0061 0
  24320.0 2     6.524 2    0.0049    0.0064 0
  24330.0 2    11.090 2    0.0049    0.0062 0
  24340.0 2    14.811 2    0.0051    0.0058 0
  24350.0 2    12.308 2    0.0052    0.0060 0
  24360.0 2     8.622 2    0.0052    0.0059 0
  24370.0 2     7.982 2    0.0045    0.0062 0
  24380.0 2    10.015 2    0.0050    0.0053 0
  24390.0 2     8.945 2    0.0047    0.0062 0
  24400.0 1     8.918 2    0.0048    0.0061 0
  24410.0 1    11.497 2    0.0042    0.0030 0
  24420.0 1     4.626 2    0.0042    0.0027 0
  24430.0 1     8.091 2    0.0019    0.0030 0
  24440.0 1    11.498 2    0.0024    0.0029 0
  24450.0 1     8.424 2    0.0019    0.0027 0
  24460.0 1     6.416 2    0.0015    0.0032 0
  24470.0 1    14.013 2    0.0019    0.0032 0
  24480.0 1     6.526 2    0.0019    0.0030 0
  24490.0 1     7.712 2    0.0023    0.0031 0
  24500.0 1     9.255 2    0.0026    0.0030 0
  24510.0 1    13.798 2    0.0031    0.0027 0
  24520.0 1     7.620 2    0.0031    0.0030 0
  24530.0 1    11.073 2    0.0030    0.0027 0
  24540.0 1     9.410 2    0.0030    0.0028 0
  24550.0 1    10.633 2    0.0046    0.0032 0
  24560.0 1    12.244 2    0.0033    0.0031 0
  24570.0 1    11.360 2    0.0033    0.0029 0
  24580.0 1    16.168 2    0.0037    0.0031 0
  24590.0 1     6.414 2    0.0034    0.0032 0
  24600.0 1     9.835 2    0.0034    0.0033 0
  24610.0 1     8.088 2    0.0029    0.0030 0
  24620.0 1    11.764 2    0.0021    0.0029 0
  24630.0 1     9.770 2    0.0019    0.0030 0
  24640.0 1     5.887 2    0.0018    0.0032 0
  24650.0 1     9.550 2    0.0020    0.0032 0
  24660.0 1     0.706 2    0.0020    0.0029 0
  24670.0 1     1.613 2    0.0004    0.0028 0
  24680.0 1     8.783 2    0.0009    0.0032 0
  24690.0 1     9.870 2    0.0011    0.0036 0
  24700.0 1     4.561 2    0.0010    0.0029 0
  24710.0 1    14.076 2    0.0022    0.0033 0
  24720.0 1    16.349 2    0.0022    0.0032 0
  24730.0 1     5.624 2    0.0022    0.0030 0
  24740.0 1    10.988 2    0.0031    0.0025 0
  24750.0 1     9.518 2    0.0031    0.0031 0
  24760.0 1    11.915 2    0.0029    0.0030 0
  24770.0 1    10.704 2    0.0027    0.0028 0
  24780.0 1     4.156 2    0.0027    0.0030 0
  24790.0 1     5.271 2    0.0014    0.0028 0
  24800.0 1    10.933 2    0.0027    0.0026 0
  24810.0 1     7.948 2    0.0027    0.0030 0
  24820.0 1    12.263 2    0.0033    0.0029 0
  24830.0 1     9.559 2    0.0031    0.0033 0
  24840.0 1     6.315 2    0.0031    0.0027 0
  24850.0 1    17.743 2    0.0030    0.0031 0
  24860.0 1     8.569 2    0.0025    0.0034 0
  24870.0 1     9.136 2    0.0021    0.0032 0
  24880.0 1    17.182 2    0.0020    0.0028 0
  24890.0 1    14.594 2    0.0023    0.0030 0
  24900.0 1    13.461 2    0.0023    0.0033 0
  24910.0 1     6.950 2    0.0023    0.0029 0
  24920.0 1     6.361 2    0.0026    0.0030 0
  24930.0 1    11.334 2    0.0029    0.0032 0
  24940.0 1     9.717 2    0.0031    0.0028 0
  24950.0 1     6.297 2    0.0026    0.0029 0
  24960.0 1     8.073 2    0.0026    0.0033 0
  24970.0 1    17.619 2    0.0033    0.0028 0
  24980.0 1    17.998 2    0.0034    0.0034 0
  24990.0 1    12.118 2    0.0029    0.0029 0
  25000.0 1     9.151 2    0.0025    0.0030 0
  25010.0 1    13.274 2    0.0022    0.0031 0
  25020.0 1     4.842 2    0.0022    0.0028 0
  25030.0 1     5.880 2    0.0019    0.0031 0
  25040.0 1    10.764 2    0.0020    0.0031 0
  25050.0 1    13.233 2    0.0034    0.0029 0
  25060.0 1     3.918 2    0.0027    0.0032 0
  25070.0 1    17.368 2    0.0030    0.0030 0
  25080.0 1     8.953 2    0.0030    0.0029 0
  25090.0 1     0.580 2    0.0000    0.0020 0
  25100.0 1     7.011 2    0.0017    0.0031 0
  25110.0 1     5.188 2    0.0018    0.0033 0
  25120.0 1    15.272 2    0.0017    0.0034 0
  25130.0 1     6.635 2    0.0019    0.0031 0
  25140.0 1    21.301 2    0.0019    0.0030 0
  25150.0 0     3.934 2    0.0005    0.0030 0
  25150.0 0     3.934 2    0.0005    0.0030 0
