time, nusers, response_time, n_servers, global_load_avg, global_mem_util, avg_num_apps_per_server, entertainment_cpu, entertainment_mem, noverloadedservers, ndeferredsessions, nrejectedsessions, nabortedsessions, weighted_avg_CPU, weighted_avg_MEM, ac_w 
  15070.0, 442,     0.046, 16,    0.3964,    0.3654, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3771,    0.3625, 0.1000 
  15080.0, 441,     0.048, 16,    0.3987,    0.3660, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3956,    0.3651, 0.1000 
  15090.0, 438,     0.048, 16,    0.3973,    0.3644, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3970,    0.3643, 0.1000 
  15100.0, 436,     0.052, 16,    0.4026,    0.3651, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3999,    0.3656, 0.1000 
  15110.0, 436,     0.049, 16,    0.4029,    0.3637, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.4064,    0.3611, 0.1000 
  15120.0, 434,     0.046, 16,    0.4005,    0.3629, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.4016,    0.3633, 0.1000 
  15130.0, 432,     0.047, 16,    0.3903,    0.3617, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3655,    0.3601, 0.1000 
  15140.0, 430,     0.047, 16,    0.3920,    0.3598, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3860,    0.3574, 0.1000 
  15150.0, 430,     0.047, 16,    0.3934,    0.3611, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3964,    0.3609, 0.1000 
  15160.0, 427,     0.051, 16,    0.3991,    0.3594, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.4008,    0.3571, 0.1000 
  15170.0, 425,     0.050, 16,    0.4033,    0.3586, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.4077,    0.3576, 0.1000 
  15180.0, 422,     0.045, 16,    0.3977,    0.3570, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.4048,    0.3544, 0.1000 
  15190.0, 418,     0.046, 16,    0.3821,    0.3548, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3613,    0.3521, 0.1000 
  15200.0, 418,     0.049, 16,    0.3819,    0.3546, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3791,    0.3511, 0.1000 
  15210.0, 415,     0.048, 16,    0.3840,    0.3534, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3753,    0.3525, 0.1000 
  15220.0, 413,     0.046, 16,    0.3810,    0.3520, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3803,    0.3507, 0.1000 
  15230.0, 411,     0.044, 16,    0.3807,    0.3511, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3764,    0.3471, 0.1000 
  15240.0, 408,     0.048, 16,    0.3796,    0.3515, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3793,    0.3493, 0.1000 
  15250.0, 406,     0.044, 16,    0.3589,    0.3487, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3459,    0.3471, 0.1000 
  15260.0, 404,     0.047, 16,    0.3650,    0.3473, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3456,    0.3449, 0.1000 
  15270.0, 401,     0.044, 16,    0.3688,    0.3466, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3649,    0.3411, 0.1000 
  15280.0, 397,     0.047, 16,    0.3659,    0.3439, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3687,    0.3428, 0.1000 
  15290.0, 395,     0.050, 16,    0.3681,    0.3428, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3678,    0.3412, 0.1000 
  15300.0, 392,     0.047, 16,    0.3684,    0.3417, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3714,    0.3383, 0.1000 
  15310.0, 392,     0.048, 16,    0.3667,    0.3416, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3621,    0.3393, 0.1000 
  15320.0, 390,     0.046, 16,    0.3544,    0.3414, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3515,    0.3401, 0.1000 
  15330.0, 388,     0.045, 16,    0.3561,    0.3399, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3493,    0.3392, 0.1000 
  15340.0, 386,     0.044, 16,    0.3535,    0.3379, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3477,    0.3329, 0.1000 
  15350.0, 384,     0.046, 16,    0.3506,    0.3382, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3492,    0.3365, 0.1000 
  15360.0, 382,     0.045, 16,    0.3531,    0.3361, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3490,    0.3358, 0.1000 
  15370.0, 378,     0.041, 16,    0.3398,    0.3354, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3315,    0.3344, 0.1000 
  15380.0, 374,     0.045, 16,    0.3381,    0.3336, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3331,    0.3299, 0.1000 
  15390.0, 372,     0.042, 16,    0.3355,    0.3326, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3321,    0.3294, 0.1000 
  15400.0, 371,     0.046, 16,    0.3370,    0.3311, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3328,    0.3278, 0.1000 
  15410.0, 368,     0.048, 16,    0.3397,    0.3317, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3385,    0.3314, 0.1000 
  15420.0, 364,     0.044, 16,    0.3367,    0.3288, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3397,    0.3279, 0.1000 
  15430.0, 360,     0.043, 16,    0.3238,    0.3263, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3092,    0.3230, 0.1000 
  15440.0, 356,     0.040, 16,    0.3158,    0.3245, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3030,    0.3229, 0.1000 
  15450.0, 355,     0.046, 16,    0.3191,    0.3228, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3117,    0.3174, 0.1000 
  15460.0, 354,     0.045, 16,    0.3222,    0.3222, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3223,    0.3176, 0.1000 
  15470.0, 348,     0.050, 16,    0.3269,    0.3203, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3296,    0.3193, 0.1000 
  15480.0, 344,     0.044, 16,    0.3244,    0.3171, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3282,    0.3101, 0.1000 
  15490.0, 342,     0.042, 16,    0.3131,    0.3179, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3340,    0.3169, 0.1000 
  15500.0, 336,     0.042, 16,    0.3065,    0.3150, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3058,    0.3156, 0.1000 
  15510.0, 333,     0.047, 16,    0.3102,    0.3132, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2924,    0.3106, 0.1000 
  15520.0, 330,     0.042, 16,    0.3094,    0.3099, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3058,    0.3058, 0.1000 
  15530.0, 328,     0.041, 16,    0.3080,    0.3095, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3036,    0.3053, 0.1000 
  15540.0, 325,     0.045, 16,    0.3074,    0.3092, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3063,    0.3077, 0.1000 
  15550.0, 321,     0.042, 16,    0.3021,    0.3063, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3294,    0.3045, 0.1000 
  15560.0, 319,     0.041, 16,    0.2962,    0.3052, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2819,    0.3025, 0.1000 
  15570.0, 315,     0.045, 16,    0.3010,    0.3039, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2909,    0.3015, 0.1000 
  15580.0, 313,     0.043, 16,    0.3003,    0.3023, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2984,    0.3000, 0.1000 
  15590.0, 309,     0.040, 16,    0.2946,    0.3010, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2935,    0.2998, 0.1000 
  15600.0, 307,     0.041, 16,    0.2917,    0.2981, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2850,    0.2927, 0.1000 
  15610.0, 304,     0.043, 16,    0.2918,    0.2988, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3048,    0.2965, 0.1000 
  15620.0, 299,     0.040, 16,    0.2817,    0.2954, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2747,    0.2944, 0.1000 
  15630.0, 298,     0.040, 16,    0.2775,    0.2941, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2648,    0.2891, 0.1000 
  15640.0, 294,     0.038, 16,    0.2730,    0.2924, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2625,    0.2892, 0.1000 
  15650.0, 293,     0.040, 16,    0.2731,    0.2927, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2674,    0.2901, 0.1000 
  15660.0, 291,     0.042, 16,    0.2726,    0.2926, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2689,    0.2916, 0.1000 
  15670.0, 288,     0.037, 16,    0.2674,    0.2908, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2821,    0.2901, 0.1000 
  15680.0, 287,     0.041, 16,    0.2657,    0.2891, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2519,    0.2857, 0.1000 
  15690.0, 286,     0.042, 16,    0.2690,    0.2887, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2645,    0.2839, 0.1000 
  15700.0, 284,     0.039, 16,    0.2677,    0.2882, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2666,    0.2873, 0.1000 
  15710.0, 279,     0.041, 16,    0.2672,    0.2865, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2665,    0.2856, 0.1000 
  15720.0, 274,     0.039, 16,    0.2668,    0.2846, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2655,    0.2837, 0.1000 
  15730.0, 268,     0.042, 16,    0.2819,    0.2811, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.3036,    0.2773, 0.1000 
  15740.0, 266,     0.042, 16,    0.2714,    0.2782, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2703,    0.2719, 0.1000 
  15750.0, 265,     0.039, 16,    0.2602,    0.2785, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2556,    0.2771, 0.1000 
  15760.0, 261,     0.040, 16,    0.2571,    0.2773, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2437,    0.2764, 0.1000 
  15770.0, 259,     0.040, 16,    0.2558,    0.2748, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2506,    0.2701, 0.1000 
  15780.0, 255,     0.035, 16,    0.2513,    0.2746, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2465,    0.2745, 0.1000 
  15790.0, 252,     0.040, 16,    0.2306,    0.2713, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2357,    0.2648, 0.1000 
  15800.0, 252,     0.039, 16,    0.2287,    0.2708, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1973,    0.2688, 0.1000 
  15810.0, 250,     0.036, 16,    0.2239,    0.2703, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2111,    0.2677, 0.1000 
  15820.0, 247,     0.040, 16,    0.2258,    0.2692, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2210,    0.2694, 0.1000 
  15830.0, 244,     0.036, 16,    0.2237,    0.2678, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2223,    0.2643, 0.1000 
  15840.0, 242,     0.036, 16,    0.2221,    0.2670, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2169,    0.2660, 0.1000 
  15850.0, 240,     0.036, 16,    0.2188,    0.2663, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1977,    0.2646, 0.1000 
  15860.0, 240,     0.039, 16,    0.2249,    0.2660, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2277,    0.2642, 0.1000 
  15870.0, 236,     0.037, 16,    0.2218,    0.2641, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2278,    0.2633, 0.1000 
  15880.0, 234,     0.037, 16,    0.2179,    0.2622, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2187,    0.2625, 0.1000 
  15890.0, 229,     0.037, 16,    0.2168,    0.2616, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2148,    0.2584, 0.1000 
  15900.0, 227,     0.037, 16,    0.2162,    0.2605, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2117,    0.2581, 0.1000 
  15910.0, 227,     0.039, 16,    0.2178,    0.2587, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2296,    0.2561, 0.1000 
  15920.0, 223,     0.036, 16,    0.2145,    0.2575, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2138,    0.2565, 0.1000 
  15930.0, 222,     0.037, 16,    0.2138,    0.2560, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2060,    0.2516, 0.1000 
  15940.0, 222,     0.037, 16,    0.2128,    0.2562, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2098,    0.2539, 0.1000 
  15950.0, 221,     0.039, 16,    0.2118,    0.2561, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2105,    0.2579, 0.1000 
  15960.0, 217,     0.037, 16,    0.2088,    0.2548, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2061,    0.2526, 0.1000 
  15970.0, 216,     0.037, 16,    0.2055,    0.2535, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1994,    0.2521, 0.1000 
  15980.0, 215,     0.034, 16,    0.1966,    0.2533, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1940,    0.2520, 0.1000 
  15990.0, 214,     0.036, 16,    0.1951,    0.2528, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1849,    0.2532, 0.1000 
  16000.0, 214,     0.036, 16,    0.1953,    0.2515, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1901,    0.2488, 0.1000 
  16010.0, 212,     0.037, 16,    0.1956,    0.2528, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1927,    0.2507, 0.1000 
  16020.0, 212,     0.037, 16,    0.1963,    0.2520, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1953,    0.2521, 0.1000 
  16030.0, 210,     0.036, 16,    0.1946,    0.2517, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1915,    0.2524, 0.1000 
  16040.0, 209,     0.034, 16,    0.1927,    0.2504, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1925,    0.2491, 0.1000 
  16050.0, 209,     0.035, 16,    0.1903,    0.2500, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1901,    0.2486, 0.1000 
  16060.0, 209,     0.035, 16,    0.1902,    0.2487, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1858,    0.2468, 0.1000 
  16070.0, 207,     0.039, 16,    0.1912,    0.2504, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1899,    0.2502, 0.1000 
  16080.0, 207,     0.036, 16,    0.1915,    0.2499, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1925,    0.2508, 0.1000 
  16090.0, 206,     0.036, 16,    0.1864,    0.2479, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1906,    0.2453, 0.1000 
  16100.0, 205,     0.037, 16,    0.1897,    0.2476, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1820,    0.2466, 0.1000 
  16110.0, 204,     0.036, 16,    0.1905,    0.2482, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1906,    0.2484, 0.1000 
  16120.0, 203,     0.038, 16,    0.1906,    0.2475, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1924,    0.2478, 0.1000 
  16130.0, 202,     0.036, 16,    0.1906,    0.2472, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1901,    0.2461, 0.1000 
  16140.0, 200,     0.036, 16,    0.1889,    0.2459, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1890,    0.2455, 0.1000 
  16150.0, 198,     0.038, 16,    0.1889,    0.2440, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.2015,    0.2427, 0.1000 
  16160.0, 197,     0.034, 16,    0.1831,    0.2449, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1793,    0.2433, 0.1000 
  16170.0, 195,     0.037, 16,    0.1829,    0.2433, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1764,    0.2412, 0.1000 
  16180.0, 193,     0.037, 16,    0.1844,    0.2428, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1804,    0.2401, 0.1000 
  16190.0, 189,     0.037, 16,    0.1834,    0.2400, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1814,    0.2386, 0.1000 
  16200.0, 186,     0.039, 16,    0.1828,    0.2395, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1818,    0.2379, 0.1000 
  16210.0, 186,     0.035, 16,    0.1760,    0.2382, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1791,    0.2362, 0.1000 
  16220.0, 185,     0.036, 16,    0.1759,    0.2377, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1685,    0.2363, 0.1000 
  16230.0, 183,     0.037, 16,    0.1765,    0.2378, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1702,    0.2355, 0.1000 
  16240.0, 177,     0.038, 16,    0.1726,    0.2357, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1709,    0.2333, 0.1000 
  16250.0, 174,     0.034, 16,    0.1698,    0.2334, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1656,    0.2301, 0.1000 
  16260.0, 174,     0.037, 16,    0.1693,    0.2331, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1657,    0.2319, 0.1000 
  16270.0, 173,     0.033, 16,    0.1501,    0.2321, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1463,    0.2291, 0.1000 
  16280.0, 172,     0.034, 16,    0.1530,    0.2326, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1406,    0.2275, 0.1000 
  16290.0, 171,     0.036, 16,    0.1521,    0.2308, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1458,    0.2314, 0.1000 
  16300.0, 170,     0.038, 16,    0.1555,    0.2306, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1491,    0.2280, 0.1000 
  16310.0, 168,     0.037, 16,    0.1570,    0.2299, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1597,    0.2307, 0.1000 
  16320.0, 166,     0.033, 16,    0.1559,    0.2299, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1581,    0.2291, 0.1000 
  16330.0, 166,     0.035, 16,    0.1654,    0.2290, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1899,    0.2289, 0.1000 
  16340.0, 165,     0.037, 16,    0.1602,    0.2280, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1649,    0.2283, 0.1000 
  16350.0, 165,     0.035, 16,    0.1559,    0.2281, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1490,    0.2244, 0.1000 
  16360.0, 162,     0.036, 16,    0.1574,    0.2268, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1531,    0.2254, 0.1000 
  16370.0, 161,     0.037, 16,    0.1566,    0.2268, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1560,    0.2259, 0.1000 
  16380.0, 161,     0.033, 16,    0.1549,    0.2259, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1523,    0.2258, 0.1000 
  16390.0, 161,     0.034, 16,    0.1421,    0.2258, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1607,    0.2256, 0.1000 
  16400.0, 160,     0.032, 16,    0.1396,    0.2257, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1240,    0.2247, 0.1000 
  16410.0, 159,     0.035, 16,    0.1446,    0.2250, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1347,    0.2246, 0.1000 
  16420.0, 159,     0.033, 16,    0.1417,    0.2251, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1421,    0.2201, 0.1000 
  16430.0, 159,     0.036, 16,    0.1434,    0.2259, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1408,    0.2266, 0.1000 
  16440.0, 159,     0.035, 16,    0.1449,    0.2255, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1445,    0.2257, 0.1000 
  16450.0, 157,     0.034, 16,    0.1451,    0.2246, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1797,    0.2246, 0.1000 
  16460.0, 157,     0.035, 16,    0.1477,    0.2239, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1375,    0.2239, 0.1000 
  16470.0, 156,     0.034, 16,    0.1454,    0.2242, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1430,    0.2235, 0.1000 
  16480.0, 154,     0.035, 16,    0.1443,    0.2226, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1424,    0.2222, 0.1000 
  16490.0, 153,     0.034, 16,    0.1419,    0.2226, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1383,    0.2173, 0.1000 
  16500.0, 153,     0.035, 16,    0.1406,    0.2212, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1388,    0.2214, 0.1000 
  16510.0, 152,     0.035, 16,    0.1411,    0.2222, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1508,    0.2235, 0.1000 
  16520.0, 152,     0.036, 16,    0.1423,    0.2213, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1426,    0.2214, 0.1000 
  16530.0, 150,     0.035, 16,    0.1398,    0.2202, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1355,    0.2177, 0.1000 
  16540.0, 149,     0.038, 16,    0.1405,    0.2198, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1383,    0.2192, 0.1000 
  16550.0, 149,     0.036, 16,    0.1399,    0.2205, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1394,    0.2206, 0.1000 
  16560.0, 149,     0.033, 16,    0.1390,    0.2194, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1395,    0.2179, 0.1000 
  16570.0, 149,     0.034, 16,    0.1416,    0.2191, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1634,    0.2185, 0.1000 
  16580.0, 148,     0.035, 16,    0.1357,    0.2199, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1328,    0.2176, 0.1000 
  16590.0, 148,     0.034, 16,    0.1396,    0.2194, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1329,    0.2203, 0.1000 
  16600.0, 148,     0.035, 16,    0.1368,    0.2197, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1353,    0.2210, 0.1000 
  16610.0, 148,     0.034, 16,    0.1375,    0.2190, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1343,    0.2118, 0.1000 
  16620.0, 147,     0.034, 16,    0.1370,    0.2188, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1359,    0.2188, 0.1000 
  16630.0, 147,     0.033, 16,    0.1425,    0.2193, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1970,    0.2186, 0.1000 
  16640.0, 146,     0.036, 16,    0.1402,    0.2188, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1321,    0.2198, 0.1000 
  16650.0, 145,     0.036, 16,    0.1337,    0.2175, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1329,    0.2177, 0.1000 
  16660.0, 144,     0.033, 16,    0.1333,    0.2189, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1238,    0.2190, 0.1000 
  16670.0, 144,     0.036, 16,    0.1351,    0.2173, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1293,    0.2171, 0.1000 
  16680.0, 142,     0.033, 16,    0.1341,    0.2172, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1326,    0.2164, 0.1000 
  16690.0, 141,     0.036, 16,    0.1378,    0.2160, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1315,    0.2126, 0.1000 
  16700.0, 140,     0.031, 16,    0.1246,    0.2157, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1231,    0.2158, 0.1000 
  16710.0, 139,     0.033, 16,    0.1239,    0.2159, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1158,    0.2160, 0.1000 
  16720.0, 137,     0.033, 16,    0.1249,    0.2146, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1217,    0.2145, 0.1000 
  16730.0, 137,     0.037, 16,    0.1261,    0.2138, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1229,    0.2116, 0.1000 
  16740.0, 136,     0.032, 16,    0.1244,    0.2142, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1247,    0.2133, 0.1000 
  16750.0, 135,     0.036, 16,    0.1301,    0.2129, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1385,    0.2107, 0.1000 
  16760.0, 135,     0.035, 16,    0.1283,    0.2129, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1278,    0.2106, 0.1000 
  16770.0, 135,     0.033, 16,    0.1271,    0.2138, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1284,    0.2152, 0.1000 
  16780.0, 134,     0.034, 16,    0.1257,    0.2135, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1269,    0.2146, 0.1000 
  16790.0, 134,     0.034, 16,    0.1258,    0.2117, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1238,    0.2111, 0.1000 
  16800.0, 132,     0.033, 16,    0.1248,    0.2126, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1253,    0.2128, 0.1000 
  16810.0, 132,     0.035, 16,    0.1300,    0.2122, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1365,    0.2114, 0.1000 
  16820.0, 132,     0.034, 16,    0.1277,    0.2115, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1279,    0.2084, 0.1000 
  16830.0, 131,     0.032, 16,    0.1263,    0.2110, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1227,    0.2105, 0.1000 
  16840.0, 130,     0.033, 16,    0.1245,    0.2113, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1241,    0.2123, 0.1000 
  16850.0, 130,     0.030, 16,    0.1220,    0.2109, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1207,    0.2087, 0.1000 
  16860.0, 130,     0.034, 16,    0.1215,    0.2109, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1187,    0.2109, 0.1000 
  16870.0, 127,     0.034, 16,    0.1174,    0.2102, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1120,    0.2077, 0.1000 
  16880.0, 127,     0.036, 16,    0.1238,    0.2092, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1191,    0.2084, 0.1000 
  16890.0, 126,     0.036, 16,    0.1232,    0.2088, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1266,    0.2066, 0.1000 
  16900.0, 123,     0.032, 15,    0.1227,    0.2091, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1244,    0.2087, 0.1000 
